time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-05-16T18:57:42.810Z,36.1243333,-117.8583333,2.42,1.46,ml,19,103,0.007162,0.11,ci,ci15502553,2014-05-16T19:15:17.200Z,"53km N of Inyokern, California",earthquake
2014-05-16T18:53:25.600Z,40.5813,-124.0837,18,2.6,Md,33,122.4,0.16169675,0.09,nc,nc72222806,2014-05-20T05:39:28.444Z,"3km NNE of Hydesville, California",earthquake
2014-05-16T18:36:34.870Z,33.6768333,-116.7386667,16.62,0.77,ml,16,111,0.03987,0.07,ci,ci15502545,2014-05-16T19:12:13.640Z,"7km S of Idyllwild-Pine Cove, California",earthquake
2014-05-16T18:31:12.100Z,44.8268,-110.7627,4,2.1,Ml,,118.8,0.07186522,0.13,uu,uu60068992,2014-05-20T05:45:40.877Z,"32km NE of West Yellowstone, Montana",earthquake
2014-05-16T18:26:45.090Z,33.5061667,-116.4673333,9.35,1.06,ml,28,106,0.0388,0.12,ci,ci15502537,2014-05-16T19:07:37.960Z,"19km ESE of Anza, California",earthquake
2014-05-16T18:23:29.000Z,63.2562,-151.209,5.1,1.8,ml,,,,0.77,ak,ak11264328,2014-05-27T23:18:10.492Z,"114km W of Cantwell, Alaska",earthquake
2014-05-16T18:20:32.000Z,58.5616,-154.981,129.9,2,ml,,,,0.46,ak,ak11274772,2014-05-27T23:18:48.282Z,"98km E of King Salmon, Alaska",earthquake
2014-05-16T18:19:29.220Z,36.1218333,-117.851,2.33,1.56,ml,23,93,0.005133,0.11,ci,ci15502529,2014-05-16T18:58:15.360Z,"52km N of Inyokern, California",earthquake
2014-05-16T18:03:26.000Z,51.4353,-174.6817,12.4,3.8,ml,,,,1.68,us,usb000qrg3,2014-05-27T23:18:08.993Z,"90km SSW of Atka, Alaska",earthquake
2014-05-16T18:00:47.110Z,33.4518333,-116.8911667,7.35,0.68,ml,12,157,0.1008,0.09,ci,ci15502521,2014-05-16T18:53:22.557Z,"2km WNW of Aguanga, California",earthquake
2014-05-16T17:52:46.000Z,63.6009,-150.8454,14.1,0.8,ml,,,,0.78,ak,ak11264323,2014-05-27T23:19:32.680Z,"97km WSW of Healy, Alaska",earthquake
2014-05-16T17:47:19.000Z,61.1402,-147.5916,0,1.1,ml,,,,0.32,ak,ak11264322,2014-05-27T23:17:37.315Z,"66km W of Valdez, Alaska",earthquake
2014-05-16T17:43:51.000Z,59.0976,-137.1434,2.8,1.7,ml,,,,0.77,ak,ak11264321,2014-05-27T23:18:37.679Z,"98km W of Haines, Alaska",earthquake
2014-05-16T17:42:18.000Z,61.987,-148.6451,17.6,0.4,ml,,,,0.41,ak,ak11264319,2014-05-27T23:18:36.040Z,"23km NNE of Sutton-Alpine, Alaska",earthquake
2014-05-16T17:40:43.650Z,33.6015,-116.8161667,9.4,0.29,ml,19,59,0.03879,0.12,ci,ci15502513,2014-05-16T18:51:54.400Z,"14km WNW of Anza, California",earthquake
2014-05-16T17:40:06.000Z,57.1478,-155.267,47,1.7,ml,,,,0.5,ak,ak11274766,2014-05-27T23:19:20.555Z,"89km WSW of Larsen Bay, Alaska",earthquake
2014-05-16T17:39:28.000Z,60.6987,-151.1527,28.2,1.2,ml,,,,0.6,ak,ak11264316,2014-05-27T23:19:57.541Z,"7km E of Nikiski, Alaska",earthquake
2014-05-16T17:38:07.000Z,61.2863,-147.5935,0,1.2,ml,,,,0.47,ak,ak11264315,2014-05-27T23:17:35.985Z,"69km WNW of Valdez, Alaska",earthquake
2014-05-16T17:29:20.130Z,-2.4611,138.9066,20.75,4.8,mb,,67,6.666,0.92,us,usb000qre6,2014-05-20T16:30:40.342Z,"187km W of Abepura, Indonesia",earthquake
2014-05-16T17:27:58.500Z,38.4205,-112.3047,5.9,0.6,Md,,118.8,0.13474729,0.05,uu,uu60068987,2014-05-16T20:21:34.940Z,"21km NNW of Junction, Utah",earthquake
2014-05-16T17:22:36.000Z,36.0343,-120.6113,1,0.7,Md,19,198,0.03593261,0.09,nc,nc72222766,2014-05-23T17:35:44.198Z,"25km WSW of Coalinga, California",earthquake
2014-05-16T17:20:44.800Z,18.729,-65.1054,23,2.5,Md,3,302.4,0.40154693,0.05,pr,pr14136003,2014-05-20T16:12:08.000Z,"46km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-05-16T17:08:43.530Z,36.0963333,-117.7596667,8.19,0.3,ml,9,111,0.07998,0.05,ci,ci15502497,2014-05-16T18:31:22.660Z,"48km NW of Searles Valley, California",earthquake
2014-05-16T17:08:32.310Z,-23.4455,-68.5794,104.48,5.5,mww,,24,0.852,0.9,us,usb000qrc9,2014-05-20T16:13:12.497Z,"69km SSW of San Pedro de Atacama, Chile",earthquake
2014-05-16T17:07:07.000Z,60.0242,-152.8663,113.7,1.8,ml,,,,0.65,ak,ak11264308,2014-05-27T23:18:07.682Z,"51km S of Redoubt Volcano, Alaska",earthquake
2014-05-16T17:05:54.000Z,61.157,-147.4268,0,1.1,ml,,,,0.49,ak,ak11264307,2014-05-27T23:18:06.275Z,"58km W of Valdez, Alaska",earthquake
2014-05-16T17:01:36.800Z,19.4068,-155.2785,1.4,2,Ml,,39.6,0.00898315,0.08,hv,hv60694701,2014-05-20T20:50:39.188Z,"5km WSW of Volcano, Hawaii",earthquake
2014-05-16T17:01:17.000Z,61.1195,-147.1085,0,1,ml,,,,0.54,ak,ak11264305,2014-05-27T23:17:33.128Z,"40km W of Valdez, Alaska",earthquake
2014-05-16T16:58:16.500Z,38.8247,-122.8453,2.6,0.3,Md,8,172.8,0.00898315,0.01,nc,nc72222751,2014-05-16T19:32:02.959Z,"9km NW of The Geysers, California",earthquake
2014-05-16T16:56:42.500Z,37.331,-118.56,13.1,0.8,Md,8,151.2,0.01796631,0.06,nc,nc72222756,2014-05-19T19:21:06.095Z,"9km WSW of West Bishop, California",earthquake
2014-05-16T16:56:32.000Z,62.8626,-151.1851,94.8,1,ml,,,,0.55,ak,ak11274760,2014-05-27T23:19:19.245Z,"81km NW of Talkeetna, Alaska",earthquake
2014-05-16T16:54:54.790Z,36.01,-120.5736667,2.75,1.44,md,42,79,0.03005,0.07,nc,nc72222746,2014-05-23T22:11:06.607Z,"24km SW of Coalinga, California",earthquake
2014-05-16T16:54:42.800Z,48.1597,-123.5517,32.2,0.9,Md,,115.2,0.08084838,0.15,uw,uw60777396,2014-05-16T17:36:16.023Z,"10km WNW of Port Angeles, Washington",earthquake
2014-05-16T16:54:25.080Z,34.6248333,-117.2841667,0.01,1.24,ml,17,203,0.07419,0.11,ci,ci15502489,2014-05-16T21:15:12.983Z,"9km N of Victorville, California",quarry_blast
2014-05-16T16:54:07.200Z,38.9568,-111.4055,8.3,3,Ml,,43.2,0.17966306,0.14,uu,uu60068977,2014-05-17T00:56:43.120Z,"28km WSW of Ferron, Utah",earthquake
2014-05-16T16:52:43.000Z,61.8793,-150.9225,70.9,1.1,ml,,,,0.53,ak,ak11264303,2014-05-27T23:19:16.512Z,"48km WNW of Willow, Alaska",earthquake
2014-05-16T16:52:24.430Z,17.0486,-60.4409,10,4.7,mb,,129,1.873,1,us,usb000qrak,2014-05-17T00:54:59.096Z,"106km NE of Grande Anse, Guadeloupe",earthquake
2014-05-16T16:45:52.320Z,38.7157,-117.0522,7.56,1.61,ml,7,212.36,1.071,,nn,nn00446729,2014-05-16T16:48:26.000Z,"73km NNE of Tonopah, Nevada",earthquake
2014-05-16T16:42:53.000Z,51.5705,-176.4161,39.6,1.6,ml,,,,0.54,ak,ak11264302,2014-05-27T23:19:14.987Z,"38km SSE of Adak, Alaska",earthquake
2014-05-16T16:32:40.000Z,18.7369,-67.328,63,2.4,Md,8,255.6,0.33686823,0.27,pr,pr14136004,2014-05-16T20:54:33.843Z,"36km NW of San Antonio, Puerto Rico",earthquake
2014-05-16T16:31:23.000Z,51.6719,-178.0081,21.9,1.4,ml,,,,0.1,ak,ak11274757,2014-05-27T23:19:17.835Z,"25km SSE of Tanaga Volcano, Alaska",earthquake
2014-05-16T16:26:48.230Z,-36.6425,-73.5146,11.86,4.8,mb,,164,0.441,0.83,us,usb000qr8t,2014-05-20T02:49:06.381Z,"36km WNW of Talcahuano, Chile",earthquake
2014-05-16T16:26:37.000Z,50.0906,-178.9698,6.6,2.7,ml,,,,0.41,ak,ak11264300,2014-05-27T23:19:27.016Z,"130km S of Amatignak Island, Alaska",earthquake
2014-05-16T16:20:53.000Z,51.431,-179.0232,63.4,2.2,ml,,,,0.19,ak,ak11264299,2014-05-27T23:19:31.161Z,"19km NNE of Amatignak Island, Alaska",earthquake
2014-05-16T16:18:28.000Z,50.0336,-179.0724,25.8,3.2,ml,,,,0.49,ak,ak11264296,2014-05-27T23:17:31.337Z,"136km S of Amatignak Island, Alaska",earthquake
2014-05-16T16:16:06.000Z,61.9822,-152.2089,109.6,1.2,ml,,,,0.5,ak,ak11274753,2014-05-27T23:19:13.375Z,"115km WSW of Talkeetna, Alaska",earthquake
2014-05-16T16:14:46.000Z,36.0358,-120.613,1.6,0.9,Md,16,208.8,0.03593261,0.09,nc,nc72222726,2014-05-23T18:07:09.079Z,"25km WSW of Coalinga, California",earthquake
2014-05-16T16:08:34.700Z,38.9552,-111.4017,1.7,1.4,Ml,,108,0.17966306,0.11,uu,uu60068972,2014-05-16T20:12:49.871Z,"27km WSW of Ferron, Utah",earthquake
2014-05-16T16:02:59.000Z,60.9448,-149.2964,23.9,0.5,ml,,,,0.56,ak,ak11264295,2014-05-27T23:18:34.760Z,"38km WNW of Whittier, Alaska",earthquake
2014-05-16T15:50:47.000Z,60.4215,-151.8534,72.1,1.5,ml,,,,0.51,ak,ak11264293,2014-05-27T23:19:36.815Z,"30km WNW of Cohoe, Alaska",earthquake
2014-05-16T15:47:36.000Z,57.7423,-153.8082,40.4,1.4,ml,,,,0.83,ak,ak11274750,2014-05-27T23:19:11.155Z,"24km NNE of Larsen Bay, Alaska",earthquake
2014-05-16T15:42:45.000Z,63.0803,-150.8015,126.7,1.1,ml,,,,0.38,ak,ak11264291,2014-05-27T23:19:35.350Z,"91km NNW of Talkeetna, Alaska",earthquake
2014-05-16T15:40:43.000Z,62.9221,-149.689,13.2,1.3,ml,,,,0.58,ak,ak11264289,2014-05-27T23:20:04.316Z,"64km SW of Cantwell, Alaska",earthquake
2014-05-16T15:37:18.854Z,38.244,-118.3521,6.3302,0.15,ml,5,234,0.12,0.0635,nn,nn00446724,2014-05-16T16:03:56.000Z,"39km SE of Hawthorne, Nevada",earthquake
2014-05-16T15:34:43.400Z,47.7693,-122.8163,16,0.7,Md,,198,0.08084838,0.19,uw,uw60777316,2014-05-16T17:40:01.432Z,"12km WSW of Lofall, Washington",earthquake
2014-05-16T15:30:19.985Z,38.2465,-118.3615,5.4496,0.51,ml,6,156.37,0.113,0.0798,nn,nn00446720,2014-05-16T15:59:22.000Z,"38km SE of Hawthorne, Nevada",earthquake
2014-05-16T15:27:51.240Z,33.373,-116.3525,6.95,0.73,ml,23,199,0.04775,0.08,ci,ci15502481,2014-05-16T18:24:27.790Z,"13km N of Borrego Springs, California",earthquake
2014-05-16T15:24:17.000Z,51.7767,-173.3741,30.9,2,ml,,,,0.28,ak,ak11274747,2014-05-27T23:19:09.828Z,"73km SE of Atka, Alaska",earthquake
2014-05-16T15:22:53.000Z,63.4105,-145.9701,14,1.8,ml,,,,0.89,ak,ak11264282,2014-05-27T23:19:39.822Z,"63km SW of Deltana, Alaska",earthquake
2014-05-16T15:22:30.750Z,34.0456667,-117.232,16.86,1.03,ml,20,89,0.1572,0.11,ci,ci15502473,2014-05-16T17:29:38.830Z,"2km E of Loma Linda, California",earthquake
2014-05-16T15:20:58.000Z,61.8167,-150.2231,43.8,1.3,ml,,,,0.66,ak,ak11264280,2014-05-27T23:19:38.461Z,"12km NW of Willow, Alaska",earthquake
2014-05-16T15:18:01.500Z,38.8225,-122.785,1.9,0.9,Md,5,226.8,0.00898315,0.01,nc,nc72222701,2014-05-16T17:43:10.587Z,"5km W of Cobb, California",earthquake
2014-05-16T15:09:06.337Z,38.2551,-118.3602,4.498,0.49,ml,6,183.25,0.114,0.1436,nn,nn00446717,2014-05-16T15:32:22.000Z,"37km SE of Hawthorne, Nevada",earthquake
2014-05-16T15:02:15.000Z,52.4447,-176.0459,178.7,2.3,ml,,,,0.22,ak,ak11264279,2014-05-27T23:17:30.075Z,"75km NNE of Adak, Alaska",earthquake
2014-05-16T14:59:48.000Z,63.1901,-150.7852,126.8,0.9,ml,,,,0.48,ak,ak11274743,2014-05-27T23:19:08.557Z,"94km WSW of Cantwell, Alaska",earthquake
2014-05-16T14:44:26.000Z,52.2985,-170.5022,33.8,2.3,ml,,,,0.56,ak,ak11274742,2014-05-27T23:19:07.268Z,"39km SSE of Yunaska Island, Alaska",earthquake
2014-05-16T14:42:30.400Z,38.9575,-111.3923,1.6,1.6,Ml,,108,0.17966306,0.09,uu,uu60068962,2014-05-16T20:08:39.831Z,"27km SW of Ferron, Utah",earthquake
2014-05-16T14:42:06.900Z,47.9786,-115.4346,12.9,2.2,mc,20,161.999987040001,0.4527509,0.28,mb,mb14375155,2014-05-16T15:52:33.519Z,"42km N of Thompson Falls, Montana",earthquake
2014-05-16T14:33:53.300Z,37.9063,-112.52,4.6,1.5,Ml,,54,0.29644404,0.28,uu,uu60068957,2014-05-16T16:42:53.383Z,"11km NW of Panguitch, Utah",earthquake
2014-05-16T14:31:55.000Z,51.8625,-174.636,9.8,1.6,ml,,,,0.49,ak,ak11264278,2014-05-27T23:18:33.399Z,"47km SW of Atka, Alaska",earthquake
2014-05-16T14:28:36.000Z,51.7248,-177.0326,26.6,1.4,ml,,,,0.67,ak,ak11274740,2014-05-27T23:19:04.442Z,"31km WSW of Adak, Alaska",earthquake
2014-05-16T14:25:18.600Z,39.4105,-111.9072,14.9,1.4,Ml,,104.4,0.11678099,0.25,uu,uu60068947,2014-05-16T16:09:03.137Z,"28km WNW of Ephraim, Utah",earthquake
2014-05-16T14:22:10.930Z,38.8466682,-122.7693329,1.7,0.65,md,8,136,0.01221,0.02,nc,nc72222671,2014-05-16T15:57:13.602Z,"4km NW of Cobb, California",earthquake
2014-05-16T14:21:30.490Z,33.4851667,-116.4866667,14.53,0.44,ml,15,177,0.09702,0.07,ci,ci15502465,2014-05-16T17:11:56.440Z,"19km ESE of Anza, California",earthquake
2014-05-16T14:17:30.300Z,19.4042,-155.2645,1.7,2.3,Ml,,39.6,0.00898315,0.12,hv,hv60694616,2014-05-16T14:23:17.039Z,"4km SW of Volcano, Hawaii",earthquake
2014-05-16T14:14:53.000Z,61.2199,-147.1,0.4,1.5,ml,,,,0.67,ak,ak11264276,2014-05-27T23:19:42.852Z,"41km WNW of Valdez, Alaska",earthquake
2014-05-16T14:09:06.000Z,61.2362,-147.8032,0,1.1,ml,,,,0.33,ak,ak11264274,2014-05-27T23:18:04.680Z,"70km NE of Whittier, Alaska",earthquake
2014-05-16T14:08:40.000Z,37.6725,-118.8903,1.6,0.3,Md,15,165.6,0.01796631,0.05,nc,nc72222656,2014-05-28T00:17:04.011Z,"7km ENE of Mammoth Lakes, California",earthquake
2014-05-16T14:08:05.600Z,38.424,-112.3107,2.7,0.7,Md,,75.6,0.10779783,0.09,uu,uu60068937,2014-05-16T19:59:24.752Z,"22km NNW of Junction, Utah",earthquake
2014-05-16T14:00:12.000Z,60.0819,-152.1919,69.8,2,ml,,,,0.64,ak,ak11264269,2014-05-27T23:17:28.854Z,"39km NNW of Anchor Point, Alaska",earthquake
2014-05-16T13:53:05.000Z,62.22,-149.9813,7.8,0.6,ml,,,,0.58,ak,ak11264222,2014-05-27T23:18:32.016Z,"9km NW of Y, Alaska",earthquake
2014-05-16T13:51:21.770Z,33.8973333,-117.9471667,2.61,1.26,ml,21,176,0.03278,0.18,ci,ci15502457,2014-05-16T17:08:07.320Z,"3km NW of Fullerton, California",earthquake
2014-05-16T13:38:06.000Z,61.2865,-147.6921,0,1,ml,,,,0.41,ak,ak11264219,2014-05-27T23:17:27.488Z,"74km WNW of Valdez, Alaska",earthquake
2014-05-16T13:32:33.940Z,33.564,-116.7576667,5.5,-0.04,ml,13,151,0.01706,0.05,ci,ci15502449,2014-05-16T17:03:04.350Z,"7km W of Anza, California",earthquake
2014-05-16T13:27:01.903Z,38.2512,-118.3602,6.0307,1.09,ml,9,129.55,0.114,0.087,nn,nn00446704,2014-05-16T17:34:52.000Z,"38km SE of Hawthorne, Nevada",earthquake
2014-05-16T13:24:48.820Z,34.0331667,-117.1613333,8.89,0.92,ml,20,59,0.04069,0.11,ci,ci15502441,2014-05-16T17:00:29.220Z,"3km SE of Redlands, California",earthquake
2014-05-16T13:20:38.000Z,63.2112,-149.9196,5.3,0.9,ml,,,,0.47,ak,ak11264215,2014-05-27T23:18:03.393Z,"52km WSW of Cantwell, Alaska",earthquake
2014-05-16T13:16:41.000Z,63.2085,-149.8969,8.6,0.5,ml,,,,0.58,ak,ak11264214,2014-05-27T23:19:41.485Z,"51km WSW of Cantwell, Alaska",earthquake
2014-05-16T13:13:59.000Z,61.3089,-147.8532,27.1,0.9,ml,,,,0.49,ak,ak11264213,2014-05-27T23:17:26.114Z,"68km ESE of Butte, Alaska",earthquake
2014-05-16T12:58:33.100Z,40.571,-121.5987,6.3,1.1,Md,10,115.2,0.03593261,0.08,nc,nc72222651,2014-05-16T22:29:03.087Z,"26km ENE of Shingletown, California",earthquake
2014-05-16T12:52:28.000Z,63.2105,-149.8851,13.2,0.3,ml,,,,0.56,ak,ak11264210,2014-05-27T23:18:30.184Z,"51km WSW of Cantwell, Alaska",earthquake
2014-05-16T12:38:11.700Z,38.839,-122.7845,2,0.4,Md,8,118.8,0.00898315,0.02,nc,nc72222646,2014-05-16T15:22:09.687Z,"5km WNW of Cobb, California",earthquake
2014-05-16T12:38:05.810Z,38.837,-122.784,2.05,0.26,md,17,73,0.00515,0.02,nc,nc72222686,2014-05-23T23:56:04.110Z,"5km WNW of Cobb, California",earthquake
2014-05-16T12:35:40.860Z,35.7761667,-117.5871667,11.57,1.34,ml,20,79,0.04037,0.08,ci,ci15502433,2014-05-16T16:55:30.600Z,"16km W of Searles Valley, California",earthquake
2014-05-16T12:35:10.300Z,39.4452,-111.2245,2.6,1.5,Md,,122.4,0.1527136,0.06,uu,uu60068932,2014-05-16T19:49:09.672Z,"22km ESE of Mount Pleasant, Utah",earthquake
2014-05-16T12:34:53.000Z,17.0878,-60.3165,10,4.6,mb,,99,1.517,0.72,us,usb000qqpi,2014-05-16T20:37:33.473Z,"118km NE of Grande Anse, Guadeloupe",earthquake
2014-05-16T12:30:21.240Z,17.1053,-60.4059,10,4.8,mb,,47,1.431,0.82,us,usb000qqpa,2014-05-16T20:32:54.593Z,"113km NE of Grande Anse, Guadeloupe",earthquake
2014-05-16T12:29:47.000Z,62.1369,-148.2366,29.8,1.4,ml,,,,0.72,ak,ak11264157,2014-05-27T23:19:56.244Z,"49km NE of Sutton-Alpine, Alaska",earthquake
2014-05-16T12:29:44.520Z,33.34,-116.317,11.6,1.15,ml,22,201,0.04401,0.1,ci,ci15502425,2014-05-16T16:06:21.940Z,"10km NNE of Borrego Springs, California",earthquake
2014-05-16T12:21:27.000Z,63.8521,-148.604,96,0.8,ml,,,,0.67,ak,ak11274729,2014-05-27T23:19:03.099Z,"17km E of Healy, Alaska",earthquake
2014-05-16T12:20:05.000Z,51.322,-174.7118,8.6,3.5,ml,,,,0.54,ak,ak11264154,2014-05-27T23:17:22.725Z,"103km SSW of Atka, Alaska",earthquake
2014-05-16T12:16:35.000Z,63.2689,-151.2534,13.1,0.7,ml,,,,0.59,ak,ak11274727,2014-05-27T23:19:01.241Z,"116km W of Cantwell, Alaska",earthquake
2014-05-16T12:12:35.000Z,51.617,-178.0919,13.2,1.7,ml,,,,0.62,ak,ak11264150,2014-05-27T23:18:28.632Z,"29km S of Tanaga Volcano, Alaska",earthquake
2014-05-16T12:11:33.000Z,61.2051,-152.2809,4.5,1.2,ml,,,,0.71,ak,ak11264148,2014-05-27T23:18:02.161Z,"78km NW of Nikiski, Alaska",earthquake
2014-05-16T12:09:34.000Z,61.1763,-152.0248,92.5,1.2,ml,,,,0.6,ak,ak11264149,2014-05-27T23:19:45.991Z,"67km NW of Nikiski, Alaska",earthquake
2014-05-16T12:04:24.400Z,19.2645,-155.063,42.8,1.9,Md,,219.6,0.06288207,0.11,hv,hv60694561,2014-05-20T02:44:45.041Z,"26km SE of Volcano, Hawaii",earthquake
2014-05-16T11:52:31.330Z,37.6303333,-119.0406667,3.09,0.19,md,9,71,0.007083,0.03,nc,nc72222641,2014-05-19T19:04:04.169Z,"6km WSW of Mammoth Lakes, California",earthquake
2014-05-16T11:51:56.000Z,56.3334,-159.2369,4.8,1.9,ml,,,,0.59,ak,ak11264146,2014-05-27T23:19:44.638Z,"30km WNW of Chignik Lake, Alaska",earthquake
2014-05-16T11:47:04.000Z,60.3643,-151.3619,64.4,1.2,ml,,,,0.65,ak,ak11264144,2014-05-27T23:18:00.880Z,"3km W of Cohoe, Alaska",earthquake
2014-05-16T11:45:51.200Z,38.8375,-122.8013,2.5,0.7,Md,7,118.8,0.01796631,0.01,nc,nc72222631,2014-05-16T14:13:01.973Z,"7km WNW of Cobb, California",earthquake
2014-05-16T11:45:25.000Z,63.2404,-150.5866,129.8,1.2,ml,,,,0.34,ak,ak11264141,2014-05-27T23:17:59.623Z,"83km W of Cantwell, Alaska",earthquake
2014-05-16T11:44:12.600Z,36.58,-121.1785,5,0.7,Md,19,50.4,0.00898315,0.05,nc,nc72222626,2014-05-23T16:58:34.083Z,"21km NE of Soledad, California",earthquake
2014-05-16T11:35:23.600Z,19.484,-155.5718,1.8,0.8,Md,,86.4,0.01796631,0.12,hv,hv60694541,2014-05-21T19:55:34.233Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-05-16T11:29:43.000Z,60.9902,-150.9459,60,1.8,ml,,,,0.59,ak,ak11264120,2014-05-27T23:17:58.267Z,"38km NNE of Nikiski, Alaska",earthquake
2014-05-16T11:29:30.876Z,38.2509,-118.3541,4.8114,1.07,ml,8,131.32,0.119,0.065,nn,nn00446688,2014-05-21T15:54:01.000Z,"38km SE of Hawthorne, Nevada",earthquake
2014-05-16T11:26:29.800Z,51.6567,157.3864,146.27,4.7,mb,,125,1.466,0.92,us,usb000qqn2,2014-05-16T19:29:05.007Z,"62km ENE of Ozernovskiy, Russia",earthquake
2014-05-16T11:13:17.900Z,38.8135,-122.8248,3,0.3,Md,19,72,0.00898315,0.03,nc,nc72222621,2014-05-28T00:21:09.040Z,"7km NW of The Geysers, California",earthquake
2014-05-16T11:12:04.250Z,17.0948,-60.3438,10,5,mb,,84,1.49,0.77,us,usb000qqm7,2014-05-16T19:14:43.465Z,"117km NE of Grande Anse, Guadeloupe",earthquake
2014-05-16T11:01:42.960Z,17.0865,-60.3898,24.48,6,mwp,,28,1.453,0.75,us,usb000qqlq,2014-05-20T03:10:24.485Z,"113km NE of Grande Anse, Guadeloupe",earthquake
2014-05-16T10:52:19.000Z,64.7095,-149.1401,15.2,1.3,ml,,,,0.58,ak,ak11264066,2014-05-27T23:20:02.426Z,"14km N of North Nenana, Alaska",earthquake
2014-05-16T10:49:21.100Z,36.0262,-120.607,7,0.5,Md,19,187.2,0.04491576,0.09,nc,nc72222616,2014-05-27T18:30:06.296Z,"25km WSW of Coalinga, California",earthquake
2014-05-16T10:48:19.000Z,38.8203,-122.7633,2.8,0.6,Md,8,100.8,0.01796631,0.01,nc,nc72222611,2014-05-16T13:36:07.762Z,"3km W of Cobb, California",earthquake
2014-05-16T10:47:59.000Z,53.4111,-167.035,76.1,1.3,ml,,,,0.23,ak,ak11274718,2014-05-27T23:18:59.710Z,"61km SSW of Unalaska, Alaska",earthquake
2014-05-16T10:44:25.820Z,33.1403333,-116.5366667,16.77,0.95,ml,22,95,0.0782,0.15,ci,ci15502409,2014-05-16T16:01:16.970Z,"9km NE of Julian, California",earthquake
2014-05-16T10:40:10.094Z,38.2473,-118.3522,5.5428,0.73,ml,6,158.23,0.12,0.0558,nn,nn00446685,2014-05-16T13:38:41.000Z,"38km SE of Hawthorne, Nevada",earthquake
2014-05-16T10:31:41.400Z,46.627,-119.826,8.6,-0.1,Md,,259.2,0.04491576,0.04,uw,uw60053608,2014-05-16T18:44:34.445Z,"9km SE of Desert Aire, Washington",earthquake
2014-05-16T10:18:59.100Z,37.5913,-118.7858,9.2,0.6,Md,18,280.8,0.03593261,0.02,nc,nc72222601,2014-05-19T18:49:02.469Z,"17km ESE of Mammoth Lakes, California",earthquake
2014-05-16T10:18:30.767Z,38.2463,-118.3562,4.5637,0.35,ml,6,157.55,0.117,0.0827,nn,nn00446683,2014-05-16T13:38:32.000Z,"38km SE of Hawthorne, Nevada",earthquake
2014-05-16T10:13:29.520Z,-16.3348,-173.2069,16.66,4.7,mb,,57,2.778,1.05,us,usb000qql8,2014-05-16T18:16:05.388Z,"72km SE of Hihifo, Tonga",earthquake
2014-05-16T10:02:07.720Z,51.4903,-174.784,39.33,4.7,mb,,174,0.8,1.09,us,usb000qqku,2014-05-27T23:17:57.028Z,"88km SSW of Atka, Alaska",earthquake
2014-05-16T09:58:43.470Z,34.7556667,-118.9636667,15.72,1.17,ml,8,166,0.09444,0.06,ci,ci15502401,2014-05-16T15:51:54.330Z,"7km SSW of Frazier Park, California",earthquake
2014-05-16T09:55:17.200Z,38.8228,-122.7908,3.5,0.9,Md,11,79.2,0.00898315,0.02,nc,nc72222596,2014-05-16T11:47:05.506Z,"5km W of Cobb, California",earthquake
2014-05-16T09:54:27.100Z,38.8205,-122.7927,3.3,1,Md,20,54,0.00898315,0.02,nc,nc72222591,2014-05-16T13:01:08.856Z,"5km NNW of The Geysers, California",earthquake
2014-05-16T09:54:07.000Z,59.8583,-141.3956,13.9,2.4,ml,,,,0.75,ak,ak11264012,2014-05-27T23:19:54.991Z,"62km ESE of Cape Yakataga, Alaska",earthquake
2014-05-16T09:50:49.242Z,38.2462,-118.3541,6.024,0.14,ml,5,232.39,0.119,0.0643,nn,nn00446703,2014-05-16T13:33:41.000Z,"38km SE of Hawthorne, Nevada",earthquake
2014-05-16T09:49:27.394Z,38.257,-118.3567,4.5755,0.64,ml,7,129.77,0.117,0.1379,nn,nn00446702,2014-05-16T13:29:09.000Z,"37km SE of Hawthorne, Nevada",earthquake
2014-05-16T09:48:34.437Z,38.2541,-118.3567,5.2904,0.66,ml,8,130.18,0.117,0.0843,nn,nn00446681,2014-05-16T13:29:04.000Z,"38km SE of Hawthorne, Nevada",earthquake
2014-05-16T09:47:40.950Z,34.1683333,-117.0333333,12.53,0.91,ml,17,65,0.08188,0.12,ci,ci15502393,2014-05-16T15:49:50.150Z,"8km ESE of Running Springs, California",earthquake
2014-05-16T09:47:10.500Z,47.4718,-122.9312,19.3,0.5,Md,,248.4,0.11678099,0.1,uw,uw60776991,2014-05-16T17:49:17.424Z,"8km WNW of Belfair, Washington",earthquake
2014-05-16T09:46:00.000Z,63.1452,-150.6754,115.1,1.7,ml,,,,0.37,ak,ak11264008,2014-05-27T23:19:48.555Z,"90km WSW of Cantwell, Alaska",earthquake
2014-05-16T09:44:16.410Z,33.629,-116.7006667,15.08,1.15,ml,33,55,0.04567,0.11,ci,ci15502385,2014-05-16T15:47:55.210Z,"8km NNW of Anza, California",earthquake
2014-05-16T09:42:58.300Z,33.7788333,-116.0611667,6,1.01,ml,5,141,0.1285,0.17,ci,ci37202069,2014-05-16T15:38:52.100Z,"15km ENE of Indio, California",earthquake
2014-05-16T09:42:55.200Z,33.6295,-116.6961667,15.11,1.21,ml,30,53,0.0435,0.08,ci,ci15502377,2014-05-16T15:39:43.940Z,"8km NNW of Anza, California",earthquake
